Date,Tmean,Tmin,Tmax,Hmean,Hmin,Hmax,Rainfall,WindSpeed,SolarIrradiation
1987/06/01,21.0,7.0,21.0,80.0,60.0,100.0,6.2,,
1987/06/02,23.0,7.0,23.0,75.0,50.0,100.0,0.0,,
1987/06/03,22.0,9.0,22.0,75.0,50.0,100.0,0.0,,
1987/06/04,24.0,12.0,24.0,75.0,50.0,100.0,0.0,,
1987/06/05,24.0,14.0,24.0,80.0,60.0,100.0,0.0,,
1987/06/06,26.0,12.0,26.0,77.5,55.0,100.0,0.0,,
1987/06/07,27.0,14.0,27.0,71.5,43.0,100.0,0.0,,
1987/06/08,29.0,11.0,29.0,58.5,17.0,100.0,0.0,,
1987/06/09,28.0,14.0,28.0,71.0,42.0,100.0,0.2,,
1987/06/10,29.0,14.0,29.0,72.0,44.0,100.0,0.2,,
1987/06/11,31.0,15.0,31.0,65.0,30.0,100.0,0.0,,
1987/06/12,32.0,16.0,32.0,66.5,33.0,100.0,0.0,,
1987/06/13,35.0,15.0,35.0,65.0,30.0,100.0,0.0,,
1987/06/14,34.0,12.0,34.0,62.5,25.0,100.0,0.0,,
1987/06/15,32.0,17.0,32.0,68.5,37.0,100.0,0.0,,
1987/06/16,25.0,14.0,25.0,71.0,42.0,100.0,0.0,,
1987/06/17,25.0,10.0,25.0,66.0,32.0,100.0,0.0,,
1987/06/18,25.0,9.0,25.0,66.0,32.0,100.0,0.0,,
1987/06/19,25.0,9.0,25.0,72.5,45.0,100.0,0.0,,
1987/06/20,18.0,15.0,18.0,96.0,92.0,100.0,9.4,,
1987/06/21,20.0,12.0,20.0,82.5,65.0,100.0,5.4,,
1987/06/22,,,,70.0,40.0,100.0,4.6,,
1987/06/23,,,,70.0,40.0,100.0,0.0,,
1987/06/24,,,,68.5,37.0,100.0,0.0,,
1987/06/25,,,,67.5,35.0,100.0,0.0,,
1987/06/26,,,,65.0,30.0,100.0,0.0,,
1987/06/27,,,,77.5,55.0,100.0,0.0,,
1987/06/28,,,,100.0,100.0,100.0,0.6,,
1987/06/29,29.0,13.0,29.0,72.5,45.0,100.0,0.0,,
1987/06/30,,,,72.5,45.0,100.0,0.0,,
1987/07/01,30.0,16.0,30.0,76.0,52.0,100.0,0.0,,
1987/07/02,31.0,16.0,31.0,67.5,35.0,100.0,0.0,,
1987/07/03,30.0,17.0,30.0,75.0,50.0,100.0,5.8,,
1987/07/04,30.0,16.0,30.0,67.5,35.0,100.0,0.0,,
1987/07/05,30.0,16.0,30.0,70.0,40.0,100.0,0.0,,
1987/07/06,30.0,15.0,30.0,70.0,40.0,100.0,0.0,,
1987/07/07,30.0,10.0,30.0,70.0,40.0,100.0,0.0,,
1987/07/08,30.0,14.0,30.0,69.0,38.0,100.0,0.0,,
1987/07/09,29.0,15.0,29.0,79.0,58.0,100.0,0.0,,
1987/07/10,28.0,15.0,28.0,75.0,50.0,100.0,0.0,,
1987/07/11,30.0,15.0,30.0,80.0,60.0,100.0,0.0,,
1987/07/12,33.0,14.0,33.0,75.0,50.0,100.0,0.0,,
1987/07/13,32.0,17.0,32.0,70.0,40.0,100.0,0.0,,
1987/07/14,33.0,16.0,33.0,66.0,32.0,100.0,0.0,,
1987/07/15,34.0,16.0,34.0,65.0,30.0,100.0,0.0,,
1987/07/16,34.0,17.0,34.0,65.0,30.0,100.0,0.0,,
1987/07/17,33.0,15.0,33.0,65.0,30.0,100.0,0.0,,
1987/07/18,33.0,15.0,33.0,66.0,32.0,100.0,0.0,,
1987/07/19,33.0,14.0,33.0,66.0,32.0,100.0,0.0,,
1987/07/20,36.0,18.0,36.0,58.0,28.0,88.0,0.0,,
1987/07/21,36.0,19.0,36.0,64.0,28.0,100.0,0.0,,
1987/07/22,39.0,17.0,39.0,61.0,22.0,100.0,0.0,,
1987/07/23,37.0,17.0,37.0,61.0,22.0,100.0,0.0,,
1987/07/24,37.0,17.0,37.0,57.0,14.0,100.0,0.0,,
1987/07/25,37.0,17.0,37.0,65.0,30.0,100.0,0.0,,
1987/07/26,36.0,17.0,36.0,90.0,80.0,100.0,0.0,,
1987/07/27,28.0,17.0,28.0,74.0,48.0,100.0,0.0,,
1987/07/28,30.0,14.0,30.0,67.5,35.0,100.0,0.0,,
1987/07/29,30.0,14.0,30.0,66.0,32.0,100.0,0.0,,
1987/07/30,31.0,15.0,31.0,67.5,35.0,100.0,0.0,,
1987/07/31,27.0,16.0,27.0,67.5,35.0,100.0,11.8,,
1987/08/01,27.0,15.0,27.0,75.0,50.0,100.0,1.8,,
1987/08/02,29.0,15.0,29.0,75.0,50.0,100.0,0.0,,
1987/08/03,31.0,15.0,31.0,70.0,40.0,100.0,0.0,,
1987/08/04,30.0,15.0,30.0,77.5,55.0,100.0,0.0,,
1987/08/05,29.0,16.0,29.0,75.0,50.0,100.0,0.2,,
1987/08/06,30.0,14.0,30.0,67.5,35.0,100.0,0.0,,
1987/08/07,31.0,14.0,31.0,70.0,40.0,100.0,2.2,,
1987/08/08,32.0,17.0,32.0,73.5,47.0,100.0,0.0,,
1987/08/09,33.0,17.0,33.0,72.5,45.0,100.0,0.0,,
1987/08/10,36.0,15.0,36.0,57.5,15.0,100.0,0.0,,
1987/08/11,34.0,15.0,34.0,67.5,35.0,100.0,0.0,,
1987/08/12,33.0,17.0,33.0,70.0,40.0,100.0,0.0,,
1987/08/13,32.0,17.0,32.0,72.5,45.0,100.0,4.4,,
1987/08/14,32.0,15.0,32.0,62.5,25.0,100.0,0.2,,
1987/08/15,31.0,15.0,31.0,72.5,45.0,100.0,0.0,,
1987/08/16,30.0,14.0,30.0,72.5,45.0,100.0,0.0,,
1987/08/17,33.0,12.0,33.0,62.5,25.0,100.0,0.0,,
1987/08/18,33.0,15.0,33.0,65.0,30.0,100.0,0.0,,
1987/08/19,32.0,17.0,32.0,70.0,40.0,100.0,0.0,,
1987/08/20,32.0,18.0,32.0,70.0,40.0,100.0,0.0,,
1987/08/21,30.0,15.0,30.0,65.0,30.0,100.0,0.0,,
1987/08/22,30.0,12.0,30.0,62.5,25.0,100.0,0.0,,
1987/08/23,32.0,13.0,32.0,67.5,35.0,100.0,0.0,,
1987/08/24,33.0,16.0,33.0,62.5,25.0,100.0,0.0,,
1987/08/25,31.0,17.0,31.0,80.0,60.0,100.0,3.8,,
1987/08/26,29.0,14.0,29.0,65.0,30.0,100.0,0.0,,
1987/08/27,30.0,11.0,30.0,62.5,25.0,100.0,0.0,,
1987/08/28,26.0,13.0,26.0,75.0,50.0,100.0,0.0,,
1987/08/29,27.0,13.0,27.0,67.5,35.0,100.0,0.0,,
1987/08/30,30.0,11.0,30.0,70.0,40.0,100.0,0.0,,
1987/08/31,32.0,12.0,32.0,60.0,20.0,100.0,0.0,,
1987/09/01,32.0,14.0,32.0,66.5,33.0,100.0,0.0,,
1987/09/02,31.0,16.0,31.0,70.0,40.0,100.0,0.0,,
1987/09/03,30.0,14.0,30.0,67.5,35.0,100.0,7.0,,
1987/09/04,27.0,14.0,27.0,76.0,52.0,100.0,4.2,,
1987/09/05,28.0,14.0,28.0,75.0,50.0,100.0,0.0,,
1987/09/06,26.0,15.0,26.0,85.0,70.0,100.0,0.0,,
1987/09/07,26.0,15.0,26.0,78.0,56.0,100.0,0.0,,
1987/09/08,28.0,12.0,28.0,70.0,40.0,100.0,0.0,,
1987/09/09,28.0,15.0,28.0,72.5,45.0,100.0,0.0,,
1987/09/10,29.0,15.0,29.0,71.5,43.0,100.0,0.0,,
1987/09/11,28.0,15.0,28.0,74.0,48.0,100.0,0.0,,
1987/09/12,30.0,15.0,30.0,70.0,40.0,100.0,0.0,,
1987/09/13,31.0,14.0,31.0,69.0,38.0,100.0,0.0,,
1987/09/14,34.0,14.0,34.0,60.0,20.0,100.0,0.0,,
1987/09/15,35.0,15.0,35.0,62.5,25.0,100.0,0.0,,
1987/09/16,36.0,15.0,36.0,56.0,12.0,100.0,0.0,,
1987/09/17,37.0,16.0,37.0,57.5,15.0,100.0,0.0,,
1987/09/18,35.0,15.0,35.0,59.0,18.0,100.0,0.0,,
1987/09/19,34.0,14.0,34.0,60.0,20.0,100.0,0.0,,
1987/09/20,32.0,15.0,32.0,70.0,40.0,100.0,0.0,,
1987/09/21,32.0,16.0,32.0,70.0,40.0,100.0,0.0,,
1987/09/22,33.0,15.0,33.0,69.0,38.0,100.0,0.0,,
1987/09/23,32.0,14.0,32.0,69.0,38.0,100.0,0.0,,
1987/09/24,28.0,12.0,28.0,74.0,48.0,100.0,0.0,,
1987/09/25,30.0,19.0,30.0,77.5,55.0,100.0,0.0,,
1987/09/26,32.0,16.0,32.0,66.0,32.0,100.0,0.0,,
1987/09/27,33.0,15.0,33.0,70.0,40.0,100.0,0.0,,
1987/09/28,30.0,15.0,30.0,78.0,56.0,100.0,0.0,,
1987/09/29,24.0,13.0,24.0,78.0,56.0,100.0,0.0,,
1987/09/30,18.0,15.0,18.0,65.0,40.0,90.0,0.0,,
1987/10/01,18.0,8.0,18.0,62.5,35.0,90.0,0.0,,
1987/10/02,21.0,3.0,21.0,67.5,35.0,100.0,0.0,,
1987/10/03,20.0,5.0,20.0,73.0,46.0,100.0,0.0,,
1987/10/04,22.0,6.0,22.0,69.0,38.0,100.0,0.0,,
1987/10/05,24.0,7.0,24.0,69.0,38.0,100.0,0.0,,
1987/10/06,18.0,13.0,18.0,100.0,100.0,100.0,4.0,,
1987/10/07,24.0,12.0,24.0,82.5,65.0,100.0,0.4,,
1987/10/08,22.0,16.0,22.0,83.0,66.0,100.0,2.6,,
1987/10/09,22.0,15.0,22.0,92.5,85.0,100.0,1.6,,
1987/10/10,23.0,13.0,23.0,87.5,75.0,100.0,1.6,,
1987/10/11,23.0,10.0,23.0,67.5,35.0,100.0,8.2,,
1987/10/12,20.0,13.0,20.0,76.0,52.0,100.0,1.6,,
1987/10/13,21.0,12.0,21.0,79.0,58.0,100.0,0.5,,
1987/10/14,21.0,8.0,21.0,80.5,61.0,100.0,0.0,,
1987/10/15,22.0,9.0,22.0,84.0,68.0,100.0,0.0,,
1987/10/16,23.0,13.0,23.0,84.0,68.0,100.0,0.0,,
1987/10/17,26.0,15.0,26.0,80.0,60.0,100.0,0.0,,
1987/10/18,24.0,12.0,24.0,75.5,51.0,100.0,0.0,,
1987/10/19,20.0,8.0,20.0,75.0,50.0,100.0,0.0,,
1987/10/20,22.0,6.0,22.0,66.5,33.0,100.0,0.0,,
1987/10/21,22.0,7.0,22.0,83.5,67.0,100.0,0.0,,
1987/10/22,21.0,10.0,21.0,89.0,78.0,100.0,0.0,,
1987/10/23,26.0,12.0,26.0,76.0,52.0,100.0,0.0,,
1987/10/24,27.0,13.0,27.0,72.5,45.0,100.0,0.0,,
1987/10/25,23.0,12.0,23.0,92.0,84.0,100.0,0.0,,
1987/10/26,26.0,14.0,26.0,69.0,38.0,100.0,0.0,,
1987/10/27,22.0,11.0,22.0,86.0,72.0,100.0,0.0,,
1987/10/28,22.0,13.0,22.0,75.0,50.0,100.0,0.0,,
1987/10/29,22.0,11.0,22.0,81.0,62.0,100.0,0.0,,
1987/10/30,18.0,13.0,18.0,97.5,95.0,100.0,9.6,,
1987/10/31,16.0,12.0,16.0,97.5,95.0,100.0,7.4,,
1987/11/01,17.0,9.0,17.0,91.0,82.0,100.0,3.2,,
1987/11/02,17.0,9.0,17.0,96.0,92.0,100.0,0.2,,
1987/11/03,13.0,10.0,13.0,98.0,96.0,100.0,3.6,,
1987/11/04,13.0,9.0,13.0,80.0,60.0,100.0,0.0,,
1987/11/05,11.0,6.0,11.0,80.0,62.0,98.0,0.0,,
1987/11/06,16.0,3.0,16.0,77.0,54.0,100.0,0.0,,
1987/11/07,16.0,0.0,16.0,86.0,72.0,100.0,0.2,,
1987/11/08,16.0,1.0,16.0,81.5,63.0,100.0,0.4,,
1987/11/09,12.2,4.0,12.2,97.5,95.0,100.0,6.8,,
1987/11/10,18.0,7.0,18.0,92.5,85.0,100.0,9.4,,
1987/11/11,18.0,6.0,18.0,91.0,82.0,100.0,7.4,,
1987/11/12,18.0,9.0,18.0,85.0,70.0,100.0,5.2,,
1987/11/13,19.0,14.0,19.0,89.0,78.0,100.0,4.2,,
1987/11/14,19.0,14.0,19.0,85.0,70.0,100.0,5.0,,
1987/11/15,14.0,12.0,14.0,99.0,98.0,100.0,0.0,,
1987/11/16,14.0,10.0,14.0,97.0,94.0,100.0,1.0,,
1987/11/17,16.0,10.0,16.0,92.5,85.0,100.0,4.0,,
1987/11/18,13.0,4.0,13.0,87.5,75.0,100.0,1.2,,
1987/11/19,13.0,2.0,13.0,90.0,80.0,100.0,0.0,,
1987/11/20,13.0,2.0,13.0,92.0,84.0,100.0,6.2,,
1987/11/21,8.0,5.0,8.0,91.5,85.0,98.0,2.0,,
1987/11/22,8.0,4.0,8.0,93.0,86.0,100.0,0.0,,
1987/11/23,14.0,4.0,14.0,87.5,75.0,100.0,0.0,,
1987/11/24,19.0,10.0,19.0,70.0,40.0,100.0,0.0,,
1987/11/25,15.0,6.0,15.0,78.0,56.0,100.0,0.0,,
1987/11/26,15.0,5.0,15.0,90.0,80.0,100.0,0.0,,
1987/11/27,11.0,8.0,11.0,88.0,76.0,100.0,0.0,,
1987/11/28,13.0,6.0,13.0,89.0,78.0,100.0,0.8,,
1987/11/29,13.0,4.0,13.0,86.5,73.0,100.0,1.4,,
1987/11/30,11.0,3.0,11.0,90.0,80.0,100.0,5.0,,
1987/12/01,9.0,0.0,9.0,96.0,92.0,100.0,12.0,,
1987/12/02,12.0,2.0,12.0,91.5,83.0,100.0,3.8,,
1987/12/03,12.0,2.0,12.0,90.5,81.0,100.0,2.6,,
1987/12/04,11.0,3.0,11.0,90.5,81.0,100.0,1.4,,
1987/12/05,14.0,3.0,14.0,99.0,98.0,100.0,0.4,,
1987/12/06,15.0,7.0,15.0,84.0,68.0,100.0,0.0,,
1987/12/07,15.0,6.0,15.0,87.5,75.0,100.0,0.0,,
1987/12/08,15.0,8.0,15.0,99.0,98.0,100.0,0.0,,
1987/12/09,19.0,7.0,19.0,99.0,98.0,100.0,0.0,,
1987/12/10,7.0,6.0,7.0,98.0,96.0,100.0,0.0,,
1987/12/11,8.0,0.0,8.0,91.5,83.0,100.0,0.0,,
1987/12/12,6.0,-2.0,6.0,97.0,94.0,100.0,9.4,,
1987/12/13,6.0,3.0,6.0,100.0,100.0,100.0,0.2,,
1987/12/14,11.0,6.0,11.0,100.0,100.0,100.0,3.2,,
1987/12/15,13.0,8.0,13.0,95.5,91.0,100.0,0.2,,
1987/12/16,14.0,6.0,14.0,96.5,93.0,100.0,0.6,,
1987/12/17,13.0,4.0,13.0,98.5,97.0,100.0,0.2,,
1987/12/18,12.0,0.0,12.0,99.0,98.0,100.0,0.4,,
1987/12/19,12.0,3.0,12.0,100.0,100.0,100.0,0.2,,
1987/12/20,14.0,2.0,14.0,76.0,52.0,100.0,0.0,,
1987/12/21,12.0,2.0,12.0,87.5,78.0,97.0,0.0,,
1987/12/22,15.0,0.0,15.0,81.0,62.0,100.0,0.0,,
1987/12/23,15.0,1.0,15.0,81.5,63.0,100.0,0.0,,
1987/12/24,10.0,0.0,10.0,74.0,50.0,98.0,0.0,,
1987/12/25,10.0,-2.0,10.0,81.0,62.0,100.0,3.6,,
1987/12/26,11.0,0.0,11.0,83.5,67.0,100.0,0.4,,
1987/12/27,12.0,-1.0,12.0,85.0,70.0,100.0,5.4,,
1987/12/28,12.0,-1.0,12.0,92.5,85.0,100.0,8.0,,
1987/12/29,5.0,0.0,5.0,100.0,100.0,100.0,0.0,,
1987/12/30,9.0,-1.0,9.0,100.0,100.0,100.0,0.0,,
1987/12/31,12.0,7.0,12.0,95.0,90.0,100.0,0.0,,
1988/01/01,10.0,3.0,10.0,98.0,96.0,100.0,0.0,,
1988/01/02,14.0,4.0,14.0,85.0,70.0,100.0,0.0,,
1988/01/03,10.0,4.0,10.0,100.0,100.0,100.0,1.0,,
1988/01/04,11.0,2.0,11.0,99.0,98.0,100.0,3.2,,
1988/01/05,12.0,2.0,12.0,98.5,97.0,100.0,0.0,,
1988/01/06,15.0,4.0,15.0,94.0,88.0,100.0,0.0,,
1988/01/07,15.0,5.0,15.0,93.5,87.0,100.0,0.8,,
1988/01/08,8.0,7.0,8.0,88.5,77.0,100.0,3.2,,
1988/01/09,9.0,6.0,9.0,63.0,30.0,96.0,0.6,,
1988/01/10,8.0,-1.0,8.0,89.0,78.0,100.0,0.0,,
1988/01/11,9.0,-2.0,9.0,81.5,63.0,100.0,0.0,,
1988/01/12,9.0,-1.0,9.0,88.5,77.0,100.0,0.0,,
1988/01/13,8.0,2.0,8.0,98.0,96.0,100.0,0.2,,
1988/01/14,12.0,0.0,12.0,90.0,80.0,100.0,0.2,,
1988/01/15,12.0,3.0,12.0,97.5,95.0,100.0,0.0,,
1988/01/16,15.0,3.0,15.0,89.0,78.0,100.0,0.0,,
1988/01/17,10.0,1.0,10.0,97.5,95.0,100.0,0.0,,
1988/01/18,11.0,-1.0,11.0,97.5,95.0,100.0,0.2,,
1988/01/19,10.0,5.0,10.0,99.0,98.0,100.0,5.2,,
1988/01/20,9.0,3.0,9.0,99.0,98.0,100.0,1.0,,
1988/01/21,6.0,1.0,6.0,98.5,97.0,100.0,2.8,,
1988/01/22,9.0,3.0,9.0,98.5,97.0,100.0,1.4,,
1988/01/23,8.0,3.0,8.0,94.0,88.0,100.0,15.2,,
1988/01/24,10.0,1.0,10.0,75.0,50.0,100.0,0.0,,
1988/01/25,12.0,4.0,12.0,93.5,87.0,100.0,1.0,,
1988/01/26,14.0,8.0,14.0,83.5,67.0,100.0,1.0,,
1988/01/27,14.0,5.0,14.0,92.5,85.0,100.0,0.2,,
1988/01/28,12.0,4.0,12.0,99.0,98.0,100.0,0.0,,
1988/01/29,15.0,2.0,15.0,84.0,68.0,100.0,0.0,,
1988/01/30,12.0,6.0,12.0,87.5,75.0,100.0,0.2,,
1988/01/31,10.0,9.0,10.0,85.0,70.0,100.0,0.0,,
1988/02/01,12.0,1.0,12.0,74.0,48.0,100.0,0.0,,
1988/02/02,10.0,0.0,10.0,88.5,77.0,100.0,0.0,,
1988/02/03,13.0,0.0,13.0,77.5,55.0,100.0,0.0,,
1988/02/04,9.0,3.0,9.0,99.0,98.0,100.0,0.0,,
1988/02/05,14.0,8.0,14.0,80.0,60.0,100.0,0.0,,
1988/02/06,14.0,7.0,14.0,92.5,85.0,100.0,0.0,,
1988/02/07,15.0,3.0,15.0,86.5,73.0,100.0,0.0,,
1988/02/08,12.0,8.0,12.0,85.0,70.0,100.0,0.6,,
1988/02/09,10.0,-1.0,10.0,84.0,68.0,100.0,9.0,,
1988/02/10,13.0,-2.0,13.0,88.0,76.0,100.0,0.0,,
1988/02/11,13.0,0.0,13.0,70.0,40.0,100.0,0.0,,
1988/02/12,14.0,5.0,14.0,88.5,77.0,100.0,7.2,,
1988/02/13,8.0,5.0,8.0,88.0,76.0,100.0,0.2,,
1988/02/14,9.0,0.0,9.0,85.0,70.0,100.0,0.0,,
1988/02/15,11.0,0.0,11.0,77.5,55.0,100.0,0.0,,
1988/02/16,8.0,0.0,8.0,91.0,82.0,100.0,0.0,,
1988/02/17,11.0,-2.0,11.0,75.0,50.0,100.0,0.0,,
1988/02/18,11.0,2.0,11.0,72.0,44.0,100.0,0.0,,
1988/02/19,11.0,0.0,11.0,74.5,49.0,100.0,0.0,,
1988/02/20,10.0,-3.0,10.0,65.0,32.0,98.0,0.0,,
1988/02/21,4.0,-3.0,4.0,78.5,57.0,100.0,1.0,,
1988/02/22,10.0,-3.0,10.0,78.5,57.0,100.0,0.0,,
1988/02/23,9.0,-4.0,9.0,81.5,63.0,100.0,0.0,,
1988/02/24,9.0,3.0,9.0,89.0,78.0,100.0,4.2,,
1988/02/25,8.0,0.0,8.0,77.0,54.0,100.0,4.2,,
1988/02/26,5.0,-1.0,5.0,81.5,63.0,100.0,1.6,,
1988/02/27,6.0,-3.0,6.0,84.0,68.0,100.0,0.6,,
1988/02/28,9.0,-4.0,9.0,71.5,43.0,100.0,0.0,,
1988/02/29,9.0,5.0,9.0,80.5,61.0,100.0,4.0,,
1988/03/01,7.0,-1.0,7.0,72.0,44.0,100.0,3.8,,
1988/03/02,9.0,-3.0,9.0,66.0,32.0,100.0,1.2,,
1988/03/03,10.0,-4.0,10.0,65.0,30.0,100.0,0.0,,
1988/03/04,11.0,-4.0,11.0,70.0,40.0,100.0,0.0,,
1988/03/05,9.0,4.0,9.0,97.5,95.0,100.0,8.2,,
1988/03/06,7.0,4.0,7.0,100.0,100.0,100.0,14.4,,
1988/03/07,10.0,0.0,10.0,91.0,82.0,100.0,3.0,,
1988/03/08,7.0,2.0,7.0,77.0,56.0,98.0,0.0,,
1988/03/09,4.0,0.0,4.0,88.5,77.0,100.0,0.0,,
1988/03/10,5.0,1.0,5.0,81.0,63.0,99.0,0.0,,
1988/03/11,6.0,-2.0,6.0,73.5,47.0,100.0,0.0,,
1988/03/12,11.1,-3.0,11.1,67.5,35.0,100.0,0.0,,
1988/03/13,12.0,1.0,12.0,86.5,73.0,100.0,0.0,,
1988/03/14,12.0,3.0,12.0,76.0,52.0,100.0,0.0,,
1988/03/15,17.0,1.0,17.0,71.5,43.0,100.0,0.0,,
1988/03/16,15.0,10.0,15.0,83.0,66.0,100.0,0.0,,
1988/03/17,15.0,2.0,15.0,78.0,56.0,100.0,,,
1988/03/18,15.0,0.0,15.0,74.0,48.0,100.0,,,
1988/03/19,9.0,-2.0,9.0,65.0,30.0,100.0,,,
1988/03/20,13.0,-2.0,13.0,59.0,18.0,100.0,,,
1988/03/21,16.0,8.0,16.0,74.0,48.0,100.0,,,
1988/03/22,18.0,4.0,18.0,64.0,28.0,100.0,,,
1988/03/23,14.0,5.0,14.0,81.0,62.0,100.0,,,
1988/03/24,16.0,0.0,16.0,73.0,46.0,100.0,,,
1988/03/25,15.0,-1.0,15.0,86.0,72.0,100.0,,,
1988/03/26,18.0,7.0,18.0,74.0,48.0,100.0,,,
1988/03/27,16.0,2.0,16.0,73.0,46.0,100.0,,,
1988/03/28,15.0,0.0,15.0,61.5,23.0,100.0,0.0,,
1988/03/29,16.0,0.0,16.0,63.0,26.0,100.0,0.0,,
1988/03/30,16.0,2.0,16.0,72.5,45.0,100.0,1.2,,
1988/03/31,15.0,7.0,15.0,80.0,60.0,100.0,0.2,,
1988/04/01,11.0,4.0,11.0,84.0,68.0,100.0,3.2,,
1988/04/02,11.0,2.0,11.0,89.0,78.0,100.0,0.0,,
1988/04/03,10.0,2.0,10.0,96.5,93.0,100.0,0.2,,
1988/04/04,13.0,5.0,13.0,96.0,92.0,100.0,0.0,,
1988/04/05,19.0,10.0,19.0,89.0,78.0,100.0,0.0,,
1988/04/06,18.0,11.0,18.0,88.5,77.0,100.0,0.0,,
1988/04/07,17.0,9.0,17.0,78.0,56.0,100.0,1.2,,
1988/04/08,15.0,4.0,15.0,82.5,65.0,100.0,0.0,,
1988/04/09,19.0,2.0,19.0,71.0,42.0,100.0,0.0,,
1988/04/10,20.0,4.0,20.0,70.0,40.0,100.0,0.2,,
1988/04/11,22.0,5.0,22.0,63.0,26.0,100.0,0.0,,
1988/04/12,22.0,7.0,22.0,66.5,33.0,100.0,0.0,,
1988/04/13,17.0,11.0,17.0,86.0,72.0,100.0,3.6,,
1988/04/14,13.0,5.0,13.0,66.5,33.0,100.0,1.0,,
1988/04/15,12.0,1.0,12.0,76.5,53.0,100.0,0.0,,
1988/04/16,15.0,-1.0,15.0,64.0,28.0,100.0,0.0,,
1988/04/17,14.0,0.0,14.0,67.5,35.0,100.0,0.0,,
1988/04/18,20.0,0.0,20.0,64.0,28.0,100.0,0.0,,
1988/04/19,21.0,3.0,21.0,67.5,35.0,100.0,0.0,,
1988/04/20,18.0,4.0,18.0,72.5,45.0,100.0,0.6,,
1988/04/21,20.0,5.0,20.0,75.0,50.0,100.0,0.0,,
1988/04/22,22.0,4.0,22.0,72.5,45.0,100.0,0.0,,
1988/04/23,20.0,4.0,20.0,77.5,55.0,100.0,0.0,,
1988/04/24,18.0,8.0,18.0,87.5,75.0,100.0,0.6,,
1988/04/25,19.0,6.0,19.0,75.0,50.0,100.0,0.0,,
1988/04/26,20.0,4.0,20.0,70.0,40.0,100.0,0.0,,
1988/04/27,21.0,4.0,21.0,75.0,50.0,100.0,3.0,,
1988/04/28,19.0,7.0,19.0,85.0,70.0,100.0,1.6,,
1988/04/29,15.0,7.0,15.0,95.0,90.0,100.0,6.8,,
1988/04/30,16.0,9.0,16.0,92.0,84.0,100.0,4.8,,
1988/05/01,19.0,10.0,19.0,81.5,63.0,100.0,0.4,,
1988/05/02,21.0,7.0,21.0,66.5,33.0,100.0,0.0,,
1988/05/03,22.0,7.0,22.0,73.0,46.0,100.0,0.0,,
1988/05/04,28.0,8.0,28.0,61.5,23.0,100.0,0.0,,
1988/05/05,28.0,12.0,28.0,62.0,24.0,100.0,0.0,,
1988/05/06,30.0,9.0,30.0,65.0,30.0,100.0,0.0,,
1988/05/07,27.0,11.0,27.0,65.5,31.0,100.0,0.0,,
1988/05/08,27.0,12.0,27.0,83.5,67.0,100.0,0.0,,
1988/05/09,22.0,12.0,22.0,82.5,65.0,100.0,0.0,,
1988/05/10,23.0,15.0,23.0,83.5,67.0,100.0,0.0,,
1988/05/11,28.0,11.0,28.0,62.5,25.0,100.0,0.0,,
1988/05/12,21.0,14.0,21.0,81.0,62.0,100.0,0.0,,
1988/05/13,24.0,10.0,24.0,78.0,56.0,100.0,0.0,,
1988/05/14,22.0,13.0,22.0,85.0,70.0,100.0,0.0,,
1988/05/15,20.0,12.0,20.0,87.5,75.0,100.0,2.6,,
1988/05/16,21.0,12.0,21.0,85.0,70.0,100.0,0.0,,
1988/05/17,22.0,11.0,22.0,80.5,61.0,100.0,0.2,,
1988/05/18,23.0,8.0,23.0,74.0,48.0,100.0,0.0,,
1988/05/19,20.0,8.0,20.0,77.5,55.0,100.0,0.6,,
1988/05/20,23.0,12.0,23.0,76.5,53.0,100.0,0.0,,
1988/05/21,23.0,11.0,23.0,72.5,45.0,100.0,0.0,,
1988/05/22,22.0,9.0,22.0,74.0,48.0,100.0,2.4,,
1988/05/23,22.0,10.0,22.0,67.5,35.0,100.0,0.0,,
1988/05/24,21.0,8.0,21.0,71.5,43.0,100.0,0.2,,
1988/05/25,25.0,6.0,25.0,69.0,38.0,100.0,0.0,,
1988/05/26,26.0,7.0,26.0,62.5,25.0,100.0,0.0,,
1988/05/27,25.0,8.0,25.0,73.5,47.0,100.0,0.6,,
1988/05/28,20.0,8.0,20.0,85.0,70.0,100.0,1.2,,
1988/05/29,23.0,12.0,23.0,69.5,39.0,100.0,0.8,,
1988/05/30,26.0,9.0,26.0,69.0,38.0,100.0,0.0,,
1988/05/31,28.0,9.0,28.0,65.0,30.0,100.0,0.2,,
1988/06/01,21.0,12.0,21.0,87.5,75.0,100.0,2.0,,
1988/06/02,23.0,9.0,23.0,63.0,26.0,100.0,0.0,,
1988/06/03,27.0,7.0,27.0,61.0,22.0,100.0,0.0,,
1988/06/04,27.0,10.0,27.0,67.5,35.0,100.0,0.0,,
1988/06/05,19.0,12.0,19.0,82.0,64.0,100.0,0.2,,
1988/06/06,21.0,11.0,21.0,67.5,35.0,100.0,0.0,,
1988/06/07,21.0,10.0,21.0,70.0,40.0,100.0,0.0,,
1988/06/08,24.0,6.0,24.0,60.0,20.0,100.0,0.0,,
1988/06/09,25.0,7.0,25.0,65.0,30.0,100.0,0.0,,
1988/06/10,27.0,7.0,27.0,67.5,35.0,100.0,0.0,,
1988/06/11,28.0,11.0,28.0,67.5,35.0,100.0,0.0,,
1988/06/12,27.0,12.0,27.0,67.5,35.0,100.0,0.0,,
